investor_id,age,gender,city,city_tier,risk_profile,kyc_status,annual_income_lakh,occupation,pan_verified,registration_date
INV01872,22,F,Kochi,B30,Aggressive,Verified,5.9,Self-Employed,False,2020-08-09
INV01873,60,F,Vadodara,B30,Conservative,Verified,89.9,Self-Employed,True,2025-01-15
INV01874,47,F,Indore,B30,Conservative,Verified,70.7,Retired,True,2024-10-18
INV01875,55,M,Delhi,T30,Conservative,Verified,44.0,Business,True,2021-04-18
INV01876,51,M,Chennai,T30,Aggressive,Verified,24.3,Self-Employed,True,2023-08-03
INV01877,48,M,Kolkata,T30,Aggressive,Pending,76.1,Business,True,2020-04-07
INV01878,39,F,Jaipur,T30,Conservative,Verified,64.7,Business,True,2023-08-28
INV01879,46,M,Agra,B30,Aggressive,Verified,64.1,Salaried,True,2020-12-22
INV01880,65,F,Coimbatore,B30,Conservative,Verified,34.0,Self-Employed,True,2018-11-15
INV01881,40,M,Mumbai,T30,Moderate,Verified,68.9,Salaried,True,2022-10-26
INV01882,45,M,Nashik,B30,Moderate,Verified,8.6,Student,True,2025-04-05
INV01883,27,M,Mysuru,B30,Conservative,Verified,43.3,Retired,True,2020-07-04
INV01884,22,M,Ahmedabad,T30,Aggressive,Pending,85.9,Salaried,True,2018-04-10
INV01885,50,F,Mysuru,B30,Aggressive,Verified,42.0,Business,True,2021-12-14
INV01886,46,F,Agra,B30,Conservative,Verified,92.3,Retired,True,2022-06-10
INV01887,40,M,Amritsar,B30,Moderate,Verified,91.3,Business,True,2018-06-20
INV01888,41,M,Meerut,B30,Moderate,Verified,90.4,Self-Employed,True,2020-07-06
INV01889,49,F,Bhubaneswar,B30,Aggressive,Verified,22.5,Salaried,True,2021-08-12
INV01890,56,F,Bhubaneswar,B30,Moderate,Verified,95.2,Self-Employed,True,2021-09-22
INV01891,65,M,Jaipur,T30,Conservative,Pending,70.5,Retired,True,2025-03-18
INV01892,39,M,Rajkot,B30,Conservative,Verified,81.1,Student,True,2023-12-21
INV01893,58,F,Bhubaneswar,B30,Moderate,Verified,93.4,Student,True,2021-03-16
INV01894,39,F,Varanasi,B30,Moderate,Verified,82.3,Salaried,True,2024-01-17
INV01895,30,M,Pune,T30,Moderate,Verified,85.5,Business,True,2023-12-21
INV01896,51,F,Lucknow,B30,Moderate,Verified,63.7,Salaried,True,2021-12-03
INV01897,45,F,Hyderabad,T30,Aggressive,Verified,70.7,Retired,True,2019-01-20
INV01898,64,M,Ludhiana,B30,Conservative,Verified,4.5,Business,True,2020-06-07
INV01899,33,F,Jaipur,T30,Conservative,Verified,91.0,Salaried,True,2021-05-04
INV01900,58,M,Bhopal,B30,Conservative,Verified,42.2,Salaried,True,2018-10-17
INV01901,26,F,Lucknow,B30,Aggressive,Verified,74.8,Salaried,True,2022-02-23
INV01902,34,F,Kolkata,T30,Moderate,Verified,30.7,Self-Employed,True,2025-05-17
INV01903,60,M,Mysuru,B30,Aggressive,Pending,29.8,Business,True,2022-03-05
INV01904,57,M,Agra,B30,Conservative,Verified,85.1,Retired,True,2022-01-24
INV01905,52,F,Kochi,B30,Aggressive,Verified,74.8,Student,True,2022-06-01
INV01906,53,F,Bhubaneswar,B30,Aggressive,Verified,8.1,Salaried,True,2022-01-26
INV01907,49,M,Ludhiana,B30,Moderate,Verified,41.7,Self-Employed,True,2024-02-16
INV01908,55,M,Jaipur,T30,Conservative,Verified,31.5,Self-Employed,True,2019-05-01
INV01909,38,M,Meerut,B30,Conservative,Verified,65.6,Business,True,2018-09-20
INV01910,55,M,Agra,B30,Aggressive,Verified,89.7,Business,False,2022-10-25
INV01911,47,M,Hyderabad,T30,Conservative,Verified,11.8,Business,True,2024-11-17
INV01912,40,F,Bengaluru,T30,Conservative,Verified,72.2,Student,False,2021-08-30
INV01913,51,F,Guwahati,B30,Conservative,Verified,50.7,Business,True,2022-08-10
INV01914,26,F,Vadodara,B30,Aggressive,Verified,77.3,Salaried,True,2018-05-25
INV01915,24,F,Ahmedabad,T30,Aggressive,Pending,24.8,Business,True,2023-01-25
INV01916,35,F,Bengaluru,T30,Conservative,Verified,45.6,Student,True,2018-08-07
INV01917,58,F,Coimbatore,B30,Moderate,Verified,92.7,Salaried,True,2018-11-30
INV01918,56,F,Ranchi,B30,Conservative,Verified,48.4,Student,False,2024-11-25
INV01919,56,F,Agra,B30,Aggressive,Verified,88.2,Self-Employed,True,2022-08-10
INV01920,46,F,Guwahati,B30,Conservative,Verified,19.7,Student,True,2023-11-19
INV01921,30,F,Guwahati,B30,Conservative,Verified,11.4,Salaried,True,2022-11-03
INV01922,63,M,Bhubaneswar,B30,Conservative,Verified,76.1,Self-Employed,True,2021-12-04
INV01923,43,M,Ahmedabad,T30,Conservative,Verified,7.7,Self-Employed,True,2018-06-14
INV01924,49,F,Indore,B30,Aggressive,Pending,36.8,Student,True,2025-03-08
INV01925,61,F,Chennai,T30,Aggressive,Pending,39.0,Business,True,2022-10-12
INV01926,30,M,Lucknow,B30,Aggressive,Rejected,22.2,Retired,True,2019-03-13
INV01927,47,M,Varanasi,B30,Conservative,Verified,88.8,Student,True,2020-02-08
INV01928,45,M,Guwahati,B30,Aggressive,Pending,57.8,Retired,True,2022-08-18
INV01929,61,F,Nagpur,B30,Moderate,Verified,97.6,Student,True,2024-09-12
INV01930,49,F,Coimbatore,B30,Moderate,Verified,48.9,Retired,True,2022-05-23
INV01931,63,F,Amritsar,B30,Conservative,Verified,38.7,Student,True,2019-05-17
INV01932,41,F,Visakhapatnam,B30,Moderate,Verified,40.2,Salaried,True,2024-06-26
INV01933,42,M,Kolkata,T30,Conservative,Verified,39.4,Salaried,True,2024-06-10
INV01934,64,F,Indore,B30,Moderate,Verified,85.4,Business,True,2021-03-14
INV01935,53,F,Delhi,T30,Moderate,Verified,63.7,Salaried,True,2020-06-18
INV01936,26,F,Kolkata,T30,Moderate,Verified,90.1,Salaried,True,2022-10-03
INV01937,27,M,Bhopal,B30,Conservative,Verified,32.1,Business,True,2022-01-10
INV01938,61,M,Patna,B30,Aggressive,Verified,33.2,Self-Employed,True,2025-07-11
INV01939,34,M,Indore,B30,Moderate,Verified,70.7,Self-Employed,True,2020-12-27
INV01940,33,F,Surat,T30,Moderate,Verified,17.4,Business,True,2024-07-02
INV01941,40,M,Nagpur,B30,Moderate,Verified,30.6,Self-Employed,True,2023-04-02
INV01942,50,F,Mumbai,T30,Conservative,Verified,66.5,Salaried,True,2018-07-25
INV01943,26,M,Patna,B30,Aggressive,Verified,39.6,Salaried,True,2024-12-19
INV01944,42,M,Bhopal,B30,Aggressive,Verified,58.9,Self-Employed,True,2020-06-28
INV01945,62,M,Indore,B30,Aggressive,Verified,31.9,Salaried,True,2022-06-26
INV01946,44,M,Amritsar,B30,Moderate,Verified,87.1,Self-Employed,True,2019-12-24
INV01947,32,F,Guwahati,B30,Conservative,Verified,71.6,Retired,True,2018-10-28
INV01948,34,F,Lucknow,B30,Conservative,Verified,47.0,Salaried,True,2018-04-23
INV01949,57,F,Bengaluru,T30,Aggressive,Verified,22.4,Business,True,2021-03-11
INV01950,56,M,Varanasi,B30,Aggressive,Verified,46.5,Self-Employed,True,2022-08-17
INV01951,42,F,Chennai,T30,Moderate,Verified,47.0,Retired,True,2019-07-04
INV01952,61,F,Visakhapatnam,B30,Aggressive,Verified,70.3,Business,True,2024-04-05
INV01953,64,M,Agra,B30,Moderate,Verified,28.3,Salaried,True,2023-02-15
INV01954,52,M,Indore,B30,Conservative,Verified,59.9,Student,True,2025-06-11
INV01955,37,M,Mysuru,B30,Aggressive,Verified,39.2,Retired,True,2023-04-03
INV01956,41,M,Nashik,B30,Aggressive,Verified,20.7,Salaried,False,2023-07-02
INV01957,37,M,Mumbai,T30,Conservative,Verified,77.5,Salaried,True,2025-03-22
INV01958,23,M,Kochi,B30,Aggressive,Verified,39.3,Retired,True,2023-02-22
INV01959,32,M,Amritsar,B30,Conservative,Verified,43.8,Student,True,2020-06-10
INV01960,56,F,Ludhiana,B30,Aggressive,Pending,45.9,Student,True,2019-09-15
INV01961,23,F,Ranchi,B30,Aggressive,Verified,27.9,Self-Employed,False,2018-06-27
INV01962,47,F,Hyderabad,T30,Conservative,Verified,78.6,Self-Employed,True,2025-07-05
INV01963,27,F,Patna,B30,Moderate,Verified,52.3,Salaried,True,2025-07-31
INV01964,60,M,Bhubaneswar,B30,Conservative,Verified,23.1,Student,True,2022-07-07
INV01965,48,M,Patna,B30,Conservative,Verified,29.9,Business,True,2022-05-30
INV01966,60,F,Pune,T30,Moderate,Verified,61.3,Salaried,True,2025-11-07
INV01967,54,M,Mumbai,T30,Moderate,Verified,27.0,Business,False,2025-03-10
INV01968,60,F,Coimbatore,B30,Conservative,Verified,82.1,Retired,True,2022-06-29
INV01969,65,M,Delhi,T30,Aggressive,Verified,26.5,Student,True,2023-11-14
INV01970,56,F,Bengaluru,T30,Conservative,Verified,84.8,Salaried,True,2023-01-12
INV01971,65,M,Pune,T30,Moderate,Verified,55.2,Salaried,True,2024-03-18
INV01972,43,F,Chennai,T30,Aggressive,Verified,29.9,Retired,True,2023-12-26
INV01973,43,M,Delhi,T30,Moderate,Verified,97.9,Salaried,True,2025-01-08
INV01974,29,M,Guwahati,B30,Aggressive,Verified,96.3,Student,True,2018-07-10
INV01975,40,F,Delhi,T30,Aggressive,Verified,29.7,Student,False,2025-11-25
INV01976,31,M,Kolkata,T30,Moderate,Verified,24.3,Student,True,2018-08-26
INV01977,52,M,Nashik,B30,Moderate,Verified,14.1,Business,False,2018-11-04
INV01978,45,F,Jaipur,T30,Moderate,Verified,11.6,Retired,False,2025-08-01
INV01979,25,M,Bhubaneswar,B30,Aggressive,Pending,51.8,Student,True,2018-03-15
INV01980,50,M,Bengaluru,T30,Moderate,Verified,6.3,Salaried,True,2020-03-22
INV01981,61,F,Bengaluru,T30,Aggressive,Verified,61.3,Self-Employed,True,2018-07-04
INV01982,48,F,Jaipur,T30,Moderate,Rejected,35.2,Retired,True,2023-04-30
INV01983,48,M,Hyderabad,T30,Conservative,Verified,7.1,Retired,True,2025-10-25
INV01984,58,F,Amritsar,B30,Conservative,Verified,33.5,Student,True,2025-12-22
INV01985,30,F,Mumbai,T30,Conservative,Verified,51.9,Retired,True,2021-05-22
INV01986,23,M,Surat,T30,Moderate,Verified,39.3,Salaried,False,2025-09-20
INV01987,50,M,Kochi,B30,Conservative,Pending,95.2,Business,True,2021-12-25
INV01988,47,M,Coimbatore,B30,Moderate,Pending,35.8,Salaried,True,2018-08-27
INV01989,47,M,Delhi,T30,Conservative,Verified,32.9,Salaried,True,2019-08-06
INV01990,49,M,Ahmedabad,T30,Moderate,Verified,25.4,Business,True,2024-02-29
INV01991,55,M,Vadodara,B30,Aggressive,Verified,63.3,Salaried,False,2021-12-13
INV01992,22,M,Jaipur,T30,Conservative,Pending,78.3,Retired,True,2022-05-04
INV01993,24,M,Mysuru,B30,Conservative,Verified,84.9,Retired,True,2024-12-18
INV01994,37,M,Vadodara,B30,Conservative,Verified,96.8,Retired,False,2021-07-26
INV01995,60,F,Mumbai,T30,Moderate,Verified,31.4,Salaried,True,2019-06-18
INV01996,51,F,Pune,T30,Aggressive,Verified,85.6,Business,True,2019-02-03
INV01997,45,M,Agra,B30,Conservative,Verified,53.5,Self-Employed,True,2023-12-31
INV01998,33,F,Rajkot,B30,Conservative,Verified,37.9,Self-Employed,True,2019-07-17
INV01999,56,F,Bhubaneswar,B30,Conservative,Verified,45.0,Retired,True,2021-12-20
INV02000,44,F,Nagpur,B30,Moderate,Verified,94.2,Self-Employed,True,2018-01-30
