txn_id,investor_id,fund_id,txn_date,txn_type,amount,units,nav_at_txn,city,city_tier,age,gender,kyc_status,risk_profile,folio_no,kyc_valid,txn_month
TXN0029322,INV01787,F008,2024-12-17,Sip,5000.0,28.5421,175.1798,Lucknow,B30,44,F,Verified,Moderate,FOLIO104493,True,2024-12
TXN0029323,INV01262,F009,2024-07-29,Lumpsum,111834.89,839.4367,133.2261,Agra,B30,32,M,Verified,Conservative,FOLIO468079,True,2024-07
TXN0029324,INV01873,F007,2022-08-28,Redemption,15205.3,380.4315,39.9686,Vadodara,B30,60,F,Verified,Conservative,FOLIO776735,True,2022-08
TXN0029325,INV00643,F008,2025-09-27,Lumpsum,223111.56,1330.6157,167.6754,Mumbai,T30,23,F,Verified,Conservative,FOLIO962743,True,2025-09
TXN0029326,INV01669,F004,2024-11-09,Lumpsum,459086.63,4038.7995,113.6691,Mysuru,B30,23,M,Verified,Aggressive,FOLIO927503,True,2024-11
TXN0029327,INV00921,F003,2023-07-04,Redemption,105354.41,1922.3508,54.805,Ludhiana,B30,57,M,Verified,Conservative,FOLIO472827,True,2023-07
TXN0029328,INV00206,F010,2025-09-20,Redemption,145192.12,1440.5624,100.7885,Delhi,T30,62,F,Verified,Conservative,FOLIO188317,True,2025-09
TXN0029329,INV01572,F010,2022-08-08,Lumpsum,182035.53,2816.8267,64.6243,Visakhapatnam,B30,33,M,Verified,Moderate,FOLIO874780,True,2022-08
TXN0029330,INV00631,F001,2026-07-20,Stp,57132.61,709.4297,80.5332,Delhi,T30,57,M,Verified,Conservative,FOLIO377290,True,2026-07
TXN0029331,INV00663,F001,2023-07-18,Lumpsum,106593.75,918.4619,116.0568,Bhopal,B30,46,F,Verified,Conservative,FOLIO357862,True,2023-07
TXN0029332,INV00586,F009,2025-08-15,Redemption,60421.3,593.6615,101.7774,Varanasi,B30,32,M,Verified,Aggressive,FOLIO863019,True,2025-08
TXN0029333,INV01746,F007,2023-01-14,Lumpsum,175030.43,1150.5987,152.1212,Indore,B30,62,F,Verified,Aggressive,FOLIO862417,True,2023-01
TXN0029334,INV01620,F007,2024-02-22,Sip,10000.0,76.3201,131.0271,Rajkot,B30,63,F,Verified,Conservative,FOLIO513648,True,2024-02
TXN0029335,INV01194,F004,2025-01-29,Stp,22689.05,147.4989,153.8252,Nagpur,B30,58,M,Verified,Conservative,FOLIO390358,True,2025-01
TXN0029336,INV01616,F010,2024-06-16,Sip,10000.0,51.2717,195.0394,Ludhiana,B30,45,M,Verified,Conservative,FOLIO118753,True,2024-06
TXN0029337,INV01258,F006,2022-04-27,Sip,3000.0,43.3968,69.1295,Kochi,B30,47,M,Verified,Conservative,FOLIO574717,True,2022-04
TXN0029338,INV00349,F008,2024-01-17,Lumpsum,159477.72,3091.0938,51.5926,Delhi,T30,40,M,Verified,Moderate,FOLIO696613,True,2024-01
TXN0029339,INV01591,F009,2023-11-28,Lumpsum,229980.18,1226.6679,187.4837,Bhubaneswar,B30,53,M,Verified,Aggressive,FOLIO200456,True,2023-11
TXN0029340,INV00102,F006,2024-07-12,Redemption,32199.33,239.2376,134.5914,Hyderabad,T30,57,F,Verified,Conservative,FOLIO798337,True,2024-07
TXN0029341,INV01550,F003,2023-11-30,Sip,500.0,2.9323,170.5146,Mumbai,T30,53,F,Verified,Moderate,FOLIO198412,True,2023-11
TXN0029342,INV00661,F009,2022-09-29,Lumpsum,253262.87,2314.5098,109.424,Coimbatore,B30,53,M,Verified,Aggressive,FOLIO895237,True,2022-09
TXN0029343,INV01074,F004,2024-02-02,Sip,5000.0,73.8964,67.6623,Guwahati,B30,62,M,Verified,Conservative,INV01074_F004,True,2024-02
TXN0029344,INV01651,F003,2022-03-13,Lumpsum,188220.55,1132.7828,166.1577,Lucknow,B30,65,F,Pending,Conservative,FOLIO696795,True,2022-03
TXN0029345,INV00355,F008,2025-01-22,Sip,5000.0,116.4824,42.9249,Ahmedabad,T30,59,M,Verified,Aggressive,FOLIO478527,True,2025-01
TXN0029346,INV01700,F001,2022-03-08,Lumpsum,151542.86,870.5894,174.0693,Kolkata,T30,57,F,Rejected,Moderate,FOLIO715069,False,2022-03
TXN0029347,INV00938,F009,2023-06-08,Sip,3000.0,65.537,45.7757,Nagpur,B30,36,M,Pending,Aggressive,FOLIO419590,True,2023-06
TXN0029348,INV01214,F005,2024-12-28,Lumpsum,305881.94,2214.6405,138.1181,Meerut,B30,42,M,Verified,Aggressive,FOLIO188253,True,2024-12
TXN0029349,INV01595,F009,2026-05-15,Stp,39844.14,254.9545,156.2794,Chennai,T30,59,F,Verified,Aggressive,FOLIO832719,True,2026-05
TXN0029350,INV01171,F004,2024-12-30,Redemption,144953.89,796.2457,182.0467,Hyderabad,T30,43,F,Rejected,Aggressive,FOLIO437930,False,2024-12
TXN0029351,INV01518,F006,2026-06-28,Lumpsum,469052.4,28391.2668,16.521,Jaipur,T30,46,M,Verified,Conservative,FOLIO765291,True,2026-06
TXN0029352,INV00470,F005,2025-12-05,Lumpsum,44368.01,808.2726,54.8924,Vadodara,B30,26,M,Rejected,Conservative,FOLIO250277,False,2025-12
TXN0029353,INV01825,F002,2022-11-12,Sip,5000.0,32.3636,154.4946,Jaipur,T30,49,M,Verified,Conservative,FOLIO827941,True,2022-11
TXN0029354,INV01330,F009,2022-03-08,Redemption,3697.25,28.1672,131.2608,Jaipur,T30,53,F,Pending,Moderate,FOLIO370302,True,2022-03
TXN0029355,INV00279,F005,2023-07-29,Sip,2000.0,39.2451,50.9618,Ahmedabad,T30,58,F,Verified,Conservative,FOLIO448311,True,2023-07
TXN0029356,INV01276,F010,2026-02-22,Sip,10000.0,411.6244,24.294,Chennai,T30,63,M,Verified,Moderate,INV01276_F010,True,2026-02
TXN0029357,INV01044,F001,2022-01-06,Sip,5000.0,61.2588,81.6209,Ludhiana,B30,45,F,Verified,Aggressive,FOLIO244894,True,2022-01
TXN0029358,INV01191,F008,2026-06-01,Sip,2000.0,13.3374,149.9543,Delhi,T30,59,F,Verified,Moderate,FOLIO863897,True,2026-06
TXN0029359,INV01870,F006,2026-03-12,Switch,23965.66,136.0326,176.1759,Coimbatore,B30,64,F,Verified,Aggressive,FOLIO693345,True,2026-03
TXN0029360,INV01333,F008,2024-09-16,Sip,1000.0,36.8851,27.1112,Kolkata,T30,28,M,Verified,Aggressive,FOLIO427866,True,2024-09
TXN0029361,INV01142,F002,2026-08-28,Sip,2000.0,55.8931,35.7826,Mysuru,B30,30,M,Verified,Conservative,FOLIO809470,True,2026-08
TXN0029362,INV00065,F006,2025-07-14,Stp,51406.51,495.7749,103.6892,Ludhiana,B30,49,M,Verified,Moderate,FOLIO478377,True,2025-07
TXN0029363,INV00865,F004,2024-10-14,Lumpsum,111440.71,1978.0584,56.3384,Chennai,T30,64,M,Verified,Moderate,FOLIO490910,True,2024-10
TXN0029364,INV01725,F007,2024-01-20,Redemption,91510.76,907.7117,100.8148,Ludhiana,B30,22,F,Verified,Conservative,FOLIO978106,True,2024-01
TXN0029365,INV00065,F005,2025-02-19,Stp,16030.4,85.5962,187.2793,Ludhiana,B30,49,M,Verified,Moderate,FOLIO804269,True,2025-02
TXN0029366,INV01492,F005,2022-04-19,Redemption,105454.42,627.0304,168.1807,Kochi,B30,47,F,Verified,Aggressive,FOLIO794082,True,2022-04
TXN0029367,INV01931,F002,2023-04-22,Lumpsum,252029.58,2639.2781,95.4919,Amritsar,B30,63,F,Verified,Conservative,FOLIO688704,True,2023-04
TXN0029368,INV01986,F003,2026-07-19,Sip,500.0,13.142,38.046,Surat,T30,23,M,Verified,Moderate,FOLIO417244,True,2026-07
TXN0029369,INV00580,F009,2025-12-15,Redemption,8882.33,75.8321,117.1315,Delhi,T30,38,F,Verified,Aggressive,FOLIO680690,True,2025-12
TXN0029370,INV01090,F008,2023-04-15,Lumpsum,140597.93,1394.6333,100.8135,Ludhiana,B30,65,F,Verified,Moderate,FOLIO100247,True,2023-04
TXN0029371,INV00711,F005,2026-08-27,Sip,500.0,4.4274,112.9331,Nashik,B30,22,F,Rejected,Conservative,FOLIO321271,False,2026-08
TXN0029372,INV01791,F003,2024-02-18,Redemption,170467.85,913.9296,186.5219,Jaipur,T30,60,F,Verified,Conservative,FOLIO909212,True,2024-02
TXN0029373,INV00540,F004,2024-08-22,Sip,5000.0,116.6812,42.8518,Coimbatore,B30,55,F,Verified,Moderate,FOLIO907982,True,2024-08
TXN0029374,INV01405,F002,2023-09-21,Stp,27802.38,172.056,161.5891,Nashik,B30,43,F,Verified,Conservative,FOLIO485422,True,2023-09
TXN0029375,INV00897,F008,2023-08-02,Sip,2000.0,11.8059,169.4068,Bhubaneswar,B30,50,F,Verified,Conservative,FOLIO235944,True,2023-08
TXN0029376,INV01228,F007,2023-01-09,Sip,5000.0,27.5184,181.6966,Bengaluru,T30,43,F,Verified,Aggressive,FOLIO445311,True,2023-01
TXN0029377,INV00516,F002,2022-02-26,Stp,10014.41,57.285,174.8173,Varanasi,B30,61,M,Verified,Moderate,FOLIO998365,True,2022-02
TXN0029378,INV01625,F009,2022-04-23,Stp,60641.84,588.4123,103.0601,Chennai,T30,45,M,Verified,Moderate,FOLIO322244,True,2022-04
TXN0029379,INV01248,F005,2024-11-12,Sip,3000.0,33.484,89.595,Delhi,T30,40,M,Verified,Aggressive,FOLIO886186,True,2024-11
TXN0029380,INV00423,F005,2023-07-29,Sip,10000.0,53.0614,188.4609,Nashik,B30,46,M,Verified,Conservative,FOLIO584108,True,2023-07
TXN0029381,INV00656,F005,2022-09-24,Sip,500.0,2.5501,196.0707,Amritsar,B30,57,M,Verified,Aggressive,FOLIO960110,True,2022-09
TXN0029382,INV01215,F004,2022-07-22,Stp,50439.41,3980.7398,12.6709,Jaipur,T30,61,M,Verified,Moderate,FOLIO830764,True,2022-07
TXN0029383,INV00493,F005,2026-02-17,Redemption,60323.21,1411.5626,42.7351,Guwahati,B30,29,M,Pending,Moderate,FOLIO576781,True,2026-02
TXN0029384,INV00461,F006,2022-01-25,Sip,500.0,2.9188,171.3033,Visakhapatnam,B30,59,F,Verified,Moderate,FOLIO944156,True,2022-01
TXN0029385,INV01993,F005,2026-01-04,Redemption,23956.76,222.0094,107.9088,Mysuru,B30,24,M,Verified,Conservative,FOLIO440605,True,2026-01
TXN0029386,INV01678,F010,2022-04-12,Lumpsum,244327.04,5660.4767,43.1637,Delhi,T30,45,M,Verified,Conservative,FOLIO851105,True,2022-04
TXN0029387,INV00409,F004,2022-09-25,Lumpsum,101538.38,864.0975,117.508,Nashik,B30,57,M,Verified,Moderate,FOLIO885238,True,2022-09
TXN0029388,INV01948,F007,2022-06-14,Sip,1000.0,5.7324,174.447,Lucknow,B30,34,F,Verified,Conservative,FOLIO412807,True,2022-06
TXN0029389,INV00630,F001,2024-05-16,Stp,2006.43,13.7442,145.9838,Hyderabad,T30,38,F,Verified,Moderate,FOLIO942314,True,2024-05
TXN0029390,INV00148,F006,2023-06-19,Sip,3000.0,28.1012,106.757,Pune,T30,37,F,Verified,Conservative,FOLIO856215,True,2023-06
TXN0029391,INV01396,F006,2025-05-12,Lumpsum,343823.84,1825.5833,188.3364,Vadodara,B30,22,F,Verified,Conservative,INV01396_F006,True,2025-05
TXN0029392,INV01456,F009,2025-03-08,Sip,3000.0,40.9302,73.2955,Jaipur,T30,58,F,Verified,Conservative,FOLIO795057,True,2025-03
TXN0029393,INV01032,F008,2025-06-19,Lumpsum,242900.43,1339.9006,181.2824,Bengaluru,T30,45,F,Pending,Conservative,FOLIO322866,True,2025-06
TXN0029394,INV00252,F008,2025-11-11,Sip,5000.0,135.1987,36.9826,Ahmedabad,T30,63,F,Verified,Moderate,FOLIO249768,True,2025-11
TXN0029395,INV00733,F005,2026-06-18,Lumpsum,101120.95,989.7858,102.1645,Kochi,B30,57,F,Verified,Conservative,FOLIO682561,True,2026-06
TXN0029396,INV01563,F001,2025-04-30,Redemption,28418.87,2092.4252,13.5818,Nagpur,B30,54,F,Verified,Aggressive,FOLIO209915,True,2025-04
TXN0029397,INV00129,F005,2023-07-19,Stp,23522.16,258.4463,91.0137,Ahmedabad,T30,53,F,Verified,Moderate,FOLIO108858,True,2023-07
TXN0029398,INV01586,F006,2023-11-16,Sip,500.0,11.2256,44.541,Chennai,T30,63,F,Rejected,Conservative,FOLIO177230,False,2023-11
TXN0029399,INV01937,F010,2023-09-23,Redemption,195138.04,1092.541,178.6094,Bhopal,B30,27,M,Verified,Conservative,FOLIO428251,True,2023-09
TXN0029400,INV01727,F009,2022-10-20,Sip,500.0,4.135,120.919,Nagpur,B30,43,M,Verified,Aggressive,FOLIO591163,True,2022-10
TXN0029401,INV00094,F002,2024-05-14,Stp,31886.47,2965.3547,10.753,Mumbai,T30,36,F,Verified,Moderate,FOLIO346305,True,2024-05
TXN0029402,INV01303,F004,2026-07-27,Lumpsum,338812.94,11770.6198,28.7846,Chennai,T30,24,M,Verified,Moderate,FOLIO768115,True,2026-07
TXN0029403,INV01762,F009,2024-07-25,Lumpsum,470194.61,4043.9732,116.2705,Surat,T30,50,M,Verified,Aggressive,FOLIO526569,True,2024-07
TXN0029404,INV00841,F003,2026-07-04,Sip,500.0,2.7885,179.3079,Patna,B30,29,F,Verified,Moderate,FOLIO453091,True,2026-07
TXN0029405,INV00482,F010,2025-06-16,Sip,500.0,6.78,73.7463,Kochi,B30,64,M,Pending,Conservative,FOLIO873872,True,2025-06
TXN0029406,INV01260,F003,2023-12-07,Lumpsum,17860.21,141.3783,126.3292,Nashik,B30,55,M,Verified,Aggressive,FOLIO915550,True,2023-12
TXN0029407,INV01249,F004,2023-08-02,Lumpsum,375661.74,2562.998,146.5712,Pune,T30,29,F,Verified,Aggressive,FOLIO219739,True,2023-08
TXN0029408,INV01854,F002,2025-05-07,Sip,1000.0,13.9898,71.4807,Jaipur,T30,60,M,Verified,Moderate,FOLIO319128,True,2025-05
TXN0029409,INV01009,F004,2022-04-12,Sip,1000.0,10.4716,95.4964,Lucknow,B30,58,F,Verified,Moderate,FOLIO225092,True,2022-04
TXN0029410,INV01103,F006,2024-05-28,Lumpsum,197842.88,1351.1944,146.4207,Guwahati,B30,23,F,Verified,Moderate,FOLIO949257,True,2024-05
TXN0029411,INV01077,F010,2025-09-28,Sip,500.0,8.7917,56.8718,Delhi,T30,46,M,Verified,Aggressive,FOLIO467218,True,2025-09
TXN0029412,INV01213,F010,2024-04-23,Stp,17823.62,261.4167,68.1809,Lucknow,B30,54,F,Verified,Conservative,FOLIO675875,True,2024-04
TXN0029413,INV00390,F006,2026-07-07,Sip,500.0,3.4552,144.7094,Ahmedabad,T30,63,F,Verified,Aggressive,FOLIO791913,True,2026-07
TXN0029414,INV01297,F009,2022-06-18,Redemption,171143.11,4777.0594,35.826,Ahmedabad,T30,40,F,Pending,Aggressive,FOLIO843226,True,2022-06
TXN0029415,INV01419,F002,2025-08-16,Redemption,25388.09,300.0595,84.6102,Bhubaneswar,B30,65,F,Verified,Conservative,FOLIO464770,True,2025-08
TXN0029416,INV01561,F002,2025-09-01,Sip,1000.0,48.8214,20.4828,Lucknow,B30,44,F,Pending,Conservative,FOLIO808878,True,2025-09
TXN0029417,INV00358,F009,2023-07-24,Lumpsum,196037.03,2185.5179,89.6982,Bengaluru,T30,61,F,Rejected,Moderate,FOLIO927566,False,2023-07
TXN0029418,INV01433,F001,2023-11-01,Sip,1000.0,6.9407,144.0777,Bhubaneswar,B30,37,F,Verified,Aggressive,FOLIO252931,True,2023-11
TXN0029419,INV01660,F010,2023-08-01,Lumpsum,59221.98,483.2192,122.5572,Ludhiana,B30,55,F,Verified,Aggressive,FOLIO137326,True,2023-08
TXN0029420,INV01533,F001,2022-11-07,Lumpsum,248794.84,3338.6104,74.5205,Nashik,B30,47,M,Verified,Conservative,FOLIO259324,True,2022-11
TXN0029421,INV00138,F007,2025-05-11,Lumpsum,361999.68,11041.7456,32.7846,Mysuru,B30,27,M,Verified,Aggressive,FOLIO124280,True,2025-05
TXN0029422,INV01413,F001,2023-08-18,Lumpsum,112185.15,3477.1748,32.2633,Nashik,B30,29,M,Verified,Moderate,FOLIO488833,True,2023-08
TXN0029423,INV00636,F006,2025-10-13,Lumpsum,428242.42,2298.9031,186.2812,Vadodara,B30,64,F,Verified,Moderate,FOLIO926482,True,2025-10
TXN0029424,INV01789,F002,2023-04-01,Lumpsum,68701.44,1846.1652,37.2131,Guwahati,B30,46,F,Rejected,Moderate,INV01789_F002,False,2023-04
TXN0029425,INV01022,F003,2023-04-14,Lumpsum,41671.09,267.8836,155.5567,Meerut,B30,39,M,Verified,Conservative,FOLIO411022,True,2023-04
TXN0029426,INV00206,F006,2024-06-13,Sip,5000.0,43.5422,114.8311,Delhi,T30,62,F,Verified,Conservative,FOLIO557004,True,2024-06
TXN0029427,INV01330,F005,2024-07-01,Lumpsum,426951.47,3483.5916,122.5607,Jaipur,T30,53,F,Pending,Moderate,FOLIO285497,True,2024-07
TXN0029428,INV00089,F004,2026-01-06,Sip,3000.0,57.9221,51.7937,Pune,T30,26,F,Verified,Moderate,FOLIO138555,True,2026-01
TXN0029429,INV00955,F004,2024-03-14,Redemption,133991.95,845.3849,158.4982,Patna,B30,58,F,Rejected,Aggressive,FOLIO516222,False,2024-03
TXN0029430,INV01115,F006,2024-04-17,Sip,500.0,2.6062,191.8502,Nagpur,B30,59,F,Pending,Moderate,FOLIO689328,True,2024-04
TXN0029431,INV00502,F007,2024-12-27,Sip,3000.0,19.6221,152.8888,Mysuru,B30,32,F,Verified,Aggressive,FOLIO618615,True,2024-12
TXN0029432,INV01873,F002,2025-07-16,Redemption,38638.71,280.2393,137.8776,Vadodara,B30,60,F,Verified,Conservative,FOLIO133071,True,2025-07
TXN0029433,INV01830,F005,2024-08-22,Sip,1000.0,13.8286,72.3139,Amritsar,B30,27,M,Verified,Aggressive,FOLIO708093,True,2024-08
TXN0029434,INV01766,F001,2023-07-08,Sip,3000.0,72.2508,41.522,Mumbai,T30,60,F,Verified,Moderate,FOLIO931624,True,2023-07
TXN0029435,INV01933,F003,2022-05-03,Stp,23057.6,549.8446,41.9348,Kolkata,T30,42,M,Verified,Conservative,FOLIO424822,True,2022-05
TXN0029436,INV01798,F006,2022-09-12,Lumpsum,199574.24,1499.8869,133.0595,Kolkata,T30,36,F,Verified,Moderate,FOLIO763818,True,2022-09
TXN0029437,INV01095,F004,2025-05-14,Stp,12675.4,220.8302,57.3989,Kolkata,T30,64,M,Verified,Conservative,FOLIO479870,True,2025-05
TXN0029438,INV01823,F008,2024-09-06,Sip,3000.0,19.4153,154.5173,Ahmedabad,T30,45,F,Verified,Moderate,FOLIO541630,True,2024-09
TXN0029439,INV00021,F009,2025-07-01,Sip,10000.0,108.7483,91.9555,Ranchi,B30,26,F,Verified,Aggressive,FOLIO864911,True,2025-07
TXN0029440,INV00205,F009,2023-06-26,Redemption,140731.03,1107.3102,127.0927,Indore,B30,57,F,Verified,Conservative,FOLIO848160,True,2023-06
TXN0029441,INV00018,F004,2025-08-03,Sip,10000.0,847.1153,11.8048,Agra,B30,42,F,Verified,Moderate,FOLIO980357,True,2025-08
TXN0029442,INV01822,F003,2024-09-16,Sip,2000.0,16.0077,124.9399,Rajkot,B30,57,F,Verified,Conservative,FOLIO733125,True,2024-09
TXN0029443,INV01337,F010,2026-03-25,Lumpsum,310069.05,1719.5963,180.315,Lucknow,B30,30,M,Pending,Conservative,FOLIO850600,True,2026-03
TXN0029444,INV00483,F007,2024-02-22,Sip,10000.0,149.9023,66.7101,Nagpur,B30,39,F,Rejected,Conservative,FOLIO855367,False,2024-02
TXN0029445,INV01025,F004,2026-01-11,Lumpsum,95359.41,712.2662,133.8817,Ranchi,B30,56,M,Verified,Conservative,INV01025_F004,True,2026-01
TXN0029446,INV01972,F003,2022-07-16,Sip,2000.0,11.5332,173.4124,Chennai,T30,43,F,Verified,Aggressive,FOLIO645780,True,2022-07
TXN0029447,INV00942,F010,2023-10-01,Sip,2000.0,22.1879,90.1392,Mysuru,B30,49,F,Verified,Conservative,FOLIO825913,True,2023-10
TXN0029448,INV00799,F009,2025-01-20,Switch,72361.69,672.2551,107.6402,Guwahati,B30,30,F,Verified,Moderate,FOLIO873400,True,2025-01
TXN0029449,INV00046,F010,2023-05-28,Sip,2000.0,35.1881,56.8374,Ahmedabad,T30,31,M,Verified,Aggressive,FOLIO399490,True,2023-05
TXN0029450,INV00389,F002,2022-01-28,Lumpsum,292651.52,1805.8484,162.0576,Indore,B30,64,M,Verified,Moderate,FOLIO135577,True,2022-01
TXN0029451,INV00159,F003,2024-08-14,Stp,10915.68,799.2358,13.6576,Bhopal,B30,64,F,Pending,Aggressive,FOLIO263334,True,2024-08
TXN0029452,INV00866,F002,2023-05-09,Stp,41428.82,865.81,47.8498,Bengaluru,T30,24,F,Pending,Conservative,FOLIO826985,True,2023-05
TXN0029453,INV01831,F009,2022-09-24,Sip,3000.0,21.8161,137.5131,Ranchi,B30,54,F,Verified,Moderate,FOLIO521741,True,2022-09
TXN0029454,INV01918,F008,2022-05-21,Sip,3000.0,268.9416,11.1548,Ranchi,B30,56,F,Verified,Conservative,FOLIO845349,True,2022-05
TXN0029455,INV01351,F005,2023-01-28,Sip,3000.0,134.3478,22.3301,Mysuru,B30,41,F,Verified,Conservative,FOLIO680055,True,2023-01
TXN0029456,INV01918,F007,2024-11-28,Sip,5000.0,273.8056,18.2611,Ranchi,B30,56,F,Verified,Conservative,FOLIO741197,True,2024-11
TXN0029457,INV01354,F002,2025-03-05,Sip,2000.0,10.5725,189.17,Coimbatore,B30,35,F,Pending,Conservative,FOLIO901721,True,2025-03
TXN0029458,INV00609,F005,2025-08-13,Redemption,39453.5,333.0036,118.4777,Rajkot,B30,59,M,Verified,Aggressive,FOLIO118348,True,2025-08
TXN0029459,INV01107,F009,2023-03-26,Switch,13851.86,140.8552,98.3411,Ranchi,B30,46,F,Verified,Moderate,FOLIO216421,True,2023-03
TXN0029460,INV01992,F009,2025-12-29,Sip,1000.0,6.0314,165.799,Jaipur,T30,22,M,Pending,Conservative,FOLIO556111,True,2025-12
TXN0029461,INV00594,F001,2023-12-18,Redemption,50325.03,702.9691,71.5892,Vadodara,B30,31,M,Verified,Conservative,FOLIO815458,True,2023-12
TXN0029462,INV01438,F006,2022-06-28,Sip,2000.0,41.2819,48.4474,Pune,T30,59,M,Verified,Aggressive,FOLIO364347,True,2022-06
TXN0029463,INV00293,F004,2022-01-21,Sip,1000.0,5.4471,183.5839,Agra,B30,56,M,Verified,Moderate,FOLIO510282,True,2022-01
TXN0029464,INV01657,F001,2023-08-18,Sip,500.0,5.1916,96.3094,Varanasi,B30,60,M,Pending,Conservative,FOLIO401586,True,2023-08
TXN0029465,INV01446,F001,2024-11-28,Switch,94274.88,850.1056,110.8978,Delhi,T30,38,M,Verified,Aggressive,FOLIO671575,True,2024-11
TXN0029466,INV00453,F002,2026-02-18,Redemption,171601.91,1509.4658,113.6839,Guwahati,B30,54,M,Verified,Conservative,FOLIO397085,True,2026-02
TXN0029467,INV00519,F001,2025-06-02,Lumpsum,119091.85,597.4784,199.3241,Jaipur,T30,31,M,Rejected,Moderate,FOLIO338906,False,2025-06
TXN0029468,INV00263,F006,2024-03-28,Stp,67098.96,1650.225,40.6605,Agra,B30,58,F,Verified,Conservative,FOLIO549010,True,2024-03
TXN0029469,INV00047,F008,2023-09-23,Sip,10000.0,80.1481,124.769,Amritsar,B30,36,M,Verified,Moderate,FOLIO703901,True,2023-09
TXN0029470,INV01696,F002,2022-09-16,Lumpsum,431002.56,2893.6034,148.9501,Kolkata,T30,58,M,Verified,Moderate,FOLIO768123,True,2022-09
TXN0029471,INV00168,F004,2024-10-25,Sip,1000.0,24.1119,41.4733,Vadodara,B30,24,F,Verified,Aggressive,FOLIO753180,True,2024-10
TXN0029472,INV01087,F009,2024-08-21,Sip,3000.0,20.3287,147.5746,Jaipur,T30,58,M,Pending,Conservative,FOLIO774828,True,2024-08
TXN0029473,INV01385,F004,2023-07-18,Lumpsum,442526.09,2918.9645,151.6038,Visakhapatnam,B30,28,F,Verified,Conservative,FOLIO899263,True,2023-07
TXN0029474,INV00542,F004,2026-01-05,Redemption,168750.31,1708.586,98.7661,Bhubaneswar,B30,36,F,Pending,Moderate,FOLIO349238,True,2026-01
TXN0029475,INV00558,F008,2024-09-11,Lumpsum,432013.05,10031.8563,43.0641,Kochi,B30,37,M,Verified,Moderate,FOLIO838682,True,2024-09
TXN0029476,INV00890,F001,2024-11-13,Switch,92459.12,1218.8391,75.8583,Lucknow,B30,32,M,Verified,Aggressive,FOLIO348650,True,2024-11
TXN0029477,INV01878,F010,2022-11-25,Sip,10000.0,77.5422,128.962,Jaipur,T30,39,F,Verified,Conservative,FOLIO732765,True,2022-11
TXN0029478,INV01621,F001,2023-06-05,Switch,9753.15,55.6728,175.187,Pune,T30,29,M,Verified,Aggressive,FOLIO755864,True,2023-06
TXN0029479,INV01838,F005,2025-06-14,Lumpsum,141471.52,11235.5229,12.5914,Kochi,B30,49,M,Pending,Aggressive,FOLIO685160,True,2025-06
TXN0029480,INV00882,F005,2023-07-02,Sip,10000.0,270.9534,36.9067,Delhi,T30,47,F,Verified,Aggressive,FOLIO905513,True,2023-07
TXN0029481,INV00463,F004,2026-03-13,Sip,1000.0,16.8361,59.3962,Meerut,B30,53,M,Verified,Moderate,FOLIO115365,True,2026-03
TXN0029482,INV01373,F001,2023-07-15,Redemption,31674.7,466.0288,67.9673,Kolkata,T30,28,M,Verified,Aggressive,FOLIO149026,True,2023-07
TXN0029483,INV01442,F004,2022-11-25,Lumpsum,332415.72,11046.2361,30.0931,Chennai,T30,36,M,Verified,Aggressive,FOLIO644676,True,2022-11
TXN0029484,INV01716,F006,2022-04-19,Stp,40226.77,447.2883,89.9348,Agra,B30,34,M,Pending,Conservative,FOLIO114203,True,2022-04
TXN0029485,INV00359,F001,2026-07-31,Sip,5000.0,26.9482,185.5411,Chennai,T30,51,F,Verified,Aggressive,FOLIO218537,True,2026-07
TXN0029486,INV01739,F008,2023-06-11,Stp,96473.72,825.8386,116.8191,Rajkot,B30,25,F,Pending,Moderate,FOLIO366137,True,2023-06
TXN0029487,INV01302,F007,2024-02-02,Stp,12983.27,79.0588,164.223,Visakhapatnam,B30,47,M,Rejected,Moderate,FOLIO759519,False,2024-02
TXN0029488,INV00760,F007,2025-05-29,Lumpsum,243936.8,1895.7655,128.6746,Meerut,B30,27,M,Verified,Aggressive,FOLIO102366,True,2025-05
TXN0029489,INV01684,F007,2026-01-23,Sip,10000.0,99.6715,100.3296,Meerut,B30,26,F,Pending,Moderate,FOLIO581303,True,2026-01
TXN0029490,INV01722,F008,2024-10-17,Sip,5000.0,41.3747,120.8468,Lucknow,B30,42,M,Verified,Conservative,FOLIO484500,True,2024-10
TXN0029491,INV01907,F006,2022-06-22,Sip,500.0,32.5825,15.3457,Ludhiana,B30,49,M,Verified,Moderate,INV01907_F006,True,2022-06
TXN0029492,INV01826,F007,2026-08-08,Sip,3000.0,19.8214,151.3516,Indore,B30,63,F,Verified,Aggressive,FOLIO810319,True,2026-08
TXN0029493,INV01379,F001,2022-06-18,Lumpsum,183020.23,967.8532,189.0992,Bhubaneswar,B30,58,F,Verified,Aggressive,FOLIO775510,True,2022-06
